Order_ID,Order_Date,Product,Region,Customer, Quantity , Unit_Price , Cost_Per_Unit , Sales , Cost 
ORD00064,2023-03-22 00:00:00,Product_C,East,Customer_2, 1 ," 90,000 "," 50,000 "," 67,500 "," 50,000 "
ORD01677,2023-04-27 00:00:00,Product_C,South,Customer_2, 8 ," 90,000 "," 50,000 "," 540,000 "," 400,000 "
ORD00870,2023-08-16 00:00:00,Product_C,South,Customer_2, 18 ," 90,000 "," 50,000 "," 1,215,000 "," 900,000 "
ORD01881,2023-01-01 00:00:00,Product_B,West,Customer_2, 9 ," 300,000 "," 90,000 "," 1,080,000 "," 810,000 "
ORD00920,2023-01-26 00:00:00,Product_B,North,Customer_2, 1 ," 300,000 "," 90,000 "," 120,000 "," 90,000 "
ORD01658,2023-01-27 00:00:00,Product_B,East,Customer_2, 8 ," 300,000 "," 90,000 "," 960,000 "," 720,000 "
ORD00562,2023-08-11 00:00:00,Product_B,West,Customer_2, 12 ," 300,000 "," 90,000 "," 3,168,000 "," 1,080,000 "
ORD01556,2023-09-15 00:00:00,Product_B,North,Customer_2, 4 ," 300,000 "," 90,000 "," 1,056,000 "," 360,000 "
ORD00380,2023-12-20 00:00:00,Product_B,South,Customer_2, 16 ," 300,000 "," 90,000 "," 4,224,000 "," 1,440,000 "
ORD00289,2024-02-02 00:00:00,Product_B,East,Customer_2, 10 ," 300,000 "," 90,000 "," 2,100,000 "," 900,000 "
ORD00706,2024-02-09 00:00:00,Product_B,North,Customer_2, 9 ," 300,000 "," 90,000 "," 1,890,000 "," 810,000 "
ORD00915,2024-05-18 00:00:00,Product_B,South,Customer_2, 2 ," 300,000 "," 90,000 "," 420,000 "," 180,000 "
ORD00902,2024-06-26 00:00:00,Product_B,South,Customer_2, 9 ," 300,000 "," 90,000 "," 1,890,000 "," 810,000 "
ORD00211,2024-11-02 00:00:00,Product_B,South,Customer_2, 15 ," 300,000 "," 90,000 "," 4,500,000 "," 1,350,000 "
ORD01545,2023-01-31 00:00:00,Product_A,East,Customer_2, 2 ," 150,000 "," 110,000 "," 270,000 "," 220,000 "
ORD00873,2023-02-03 00:00:00,Product_A,West,Customer_2, 19 ," 150,000 "," 110,000 "," 2,565,000 "," 2,090,000 "
ORD00758,2023-06-15 00:00:00,Product_A,East,Customer_2, 18 ," 150,000 "," 110,000 "," 2,430,000 "," 1,980,000 "
ORD01017,2023-08-19 00:00:00,Product_A,East,Customer_2, 6 ," 150,000 "," 110,000 "," 810,000 "," 660,000 "
ORD01301,2023-09-01 00:00:00,Product_A,West,Customer_2, 2 ," 150,000 "," 110,000 "," 270,000 "," 220,000 "
ORD00432,2023-09-29 00:00:00,Product_A,West,Customer_2, 16 ," 150,000 "," 110,000 "," 2,160,000 "," 1,760,000 "
ORD01238,2023-10-05 00:00:00,Product_A,South,Customer_2, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD01278,2023-10-19 00:00:00,Product_A,East,Customer_2, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD00923,2023-10-27 00:00:00,Product_A,West,Customer_2, 7 ," 150,000 "," 110,000 "," 945,000 "," 770,000 "
ORD01044,2024-02-15 00:00:00,Product_A,North,Customer_2, 8 ," 150,000 "," 110,000 "," 900,000 "," 880,000 "
ORD00299,2024-04-04 00:00:00,Product_A,North,Customer_2, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD00819,2024-07-26 00:00:00,Product_A,South,Customer_2, 13 ," 150,000 "," 110,000 "," 1,462,500 "," 1,430,000 "
ORD01843,2024-11-06 00:00:00,Product_A,East,Customer_2, 8 ," 150,000 "," 110,000 "," 600,000 "," 880,000 "
ORD01627,2023-01-22 00:00:00,Product_D,West,Customer_20, 18 ," 120,000 "," 75,000 "," 1,944,000 "," 1,350,000 "
ORD00791,2023-03-02 00:00:00,Product_D,South,Customer_20, 3 ," 120,000 "," 75,000 "," 324,000 "," 225,000 "
ORD01754,2023-05-07 00:00:00,Product_D,West,Customer_20, 12 ," 120,000 "," 75,000 "," 1,224,000 "," 900,000 "
ORD01060,2023-08-06 00:00:00,Product_D,West,Customer_20, 13 ," 120,000 "," 75,000 "," 1,326,000 "," 975,000 "
ORD00175,2023-11-14 00:00:00,Product_D,South,Customer_20, 10 ," 120,000 "," 75,000 "," 960,000 "," 750,000 "
ORD00956,2024-02-23 00:00:00,Product_D,North,Customer_20, 15 ," 120,000 "," 75,000 "," 1,800,000 "," 1,125,000 "
ORD00754,2024-03-10 00:00:00,Product_D,South,Customer_20, 12 ," 120,000 "," 75,000 "," 1,440,000 "," 900,000 "
ORD01347,2024-04-10 00:00:00,Product_D,North,Customer_20, 12 ," 120,000 "," 75,000 "," 1,440,000 "," 900,000 "
ORD00032,2024-04-19 00:00:00,Product_D,South,Customer_20, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00008,2023-05-02 00:00:00,Product_C,North,Customer_20, 8 ," 90,000 "," 50,000 "," 540,000 "," 400,000 "
ORD00784,2023-12-26 00:00:00,Product_C,North,Customer_20, 4 ," 90,000 "," 50,000 "," 324,000 "," 200,000 "
ORD00507,2024-02-17 00:00:00,Product_C,North,Customer_20, 16 ," 90,000 "," 50,000 "," 1,296,000 "," 800,000 "
ORD00892,2024-05-17 00:00:00,Product_C,South,Customer_20, 13 ," 90,000 "," 50,000 "," 1,053,000 "," 650,000 "
ORD00632,2024-11-15 00:00:00,Product_C,West,Customer_20, 13 ," 90,000 "," 50,000 "," 585,000 "," 650,000 "
ORD00913,2023-04-28 00:00:00,Product_B,North,Customer_20, 6 ," 300,000 "," 90,000 "," 1,584,000 "," 540,000 "
ORD01956,2023-06-08 00:00:00,Product_B,South,Customer_20, 14 ," 300,000 "," 90,000 "," 3,696,000 "," 1,260,000 "
ORD01539,2023-07-10 00:00:00,Product_B,North,Customer_20, 7 ," 300,000 "," 90,000 "," 1,848,000 "," 630,000 "
ORD01411,2023-09-02 00:00:00,Product_B,North,Customer_20, 1 ," 300,000 "," 90,000 "," 264,000 "," 90,000 "
ORD01850,2023-09-27 00:00:00,Product_B,East,Customer_20, 11 ," 300,000 "," 90,000 "," 2,904,000 "," 990,000 "
ORD01024,2023-10-16 00:00:00,Product_B,West,Customer_20, 7 ," 300,000 "," 90,000 "," 1,848,000 "," 630,000 "
ORD01974,2023-12-10 00:00:00,Product_B,West,Customer_20, 3 ," 300,000 "," 90,000 "," 792,000 "," 270,000 "
ORD00875,2024-01-04 00:00:00,Product_B,West,Customer_20, 15 ," 300,000 "," 90,000 "," 3,960,000 "," 1,350,000 "
ORD01089,2024-01-06 00:00:00,Product_B,East,Customer_20, 4 ," 300,000 "," 90,000 "," 1,056,000 "," 360,000 "
ORD01431,2024-03-07 00:00:00,Product_B,South,Customer_20, 3 ," 300,000 "," 90,000 "," 630,000 "," 270,000 "
ORD00349,2024-07-23 00:00:00,Product_B,South,Customer_20, 1 ," 300,000 "," 90,000 "," 300,000 "," 90,000 "
ORD01873,2024-09-11 00:00:00,Product_B,North,Customer_20, 18 ," 300,000 "," 90,000 "," 5,400,000 "," 1,620,000 "
ORD01037,2024-10-09 00:00:00,Product_B,North,Customer_20, 13 ," 300,000 "," 90,000 "," 3,900,000 "," 1,170,000 "
ORD00611,2024-10-14 00:00:00,Product_B,East,Customer_20, 15 ," 300,000 "," 90,000 "," 4,500,000 "," 1,350,000 "
ORD00528,2023-03-03 00:00:00,Product_A,South,Customer_20, 2 ," 150,000 "," 110,000 "," 270,000 "," 220,000 "
ORD00385,2023-05-05 00:00:00,Product_A,West,Customer_20, 8 ," 150,000 "," 110,000 "," 1,080,000 "," 880,000 "
ORD01008,2023-06-28 00:00:00,Product_A,West,Customer_20, 4 ," 150,000 "," 110,000 "," 540,000 "," 440,000 "
ORD00024,2023-07-11 00:00:00,Product_A,South,Customer_20, 14 ," 150,000 "," 110,000 "," 1,890,000 "," 1,540,000 "
ORD01524,2023-08-04 00:00:00,Product_A,East,Customer_20, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD01673,2023-08-24 00:00:00,Product_A,North,Customer_20, 10 ," 150,000 "," 110,000 "," 1,350,000 "," 1,100,000 "
ORD01058,2023-12-29 00:00:00,Product_A,West,Customer_20, 5 ," 150,000 "," 110,000 "," 562,500 "," 550,000 "
ORD00184,2024-04-16 00:00:00,Product_A,West,Customer_20, 9 ," 150,000 "," 110,000 "," 1,012,500 "," 990,000 "
ORD00106,2024-05-04 00:00:00,Product_A,South,Customer_20, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD01688,2024-05-09 00:00:00,Product_A,North,Customer_20, 7 ," 150,000 "," 110,000 "," 787,500 "," 770,000 "
ORD00929,2024-06-15 00:00:00,Product_A,North,Customer_20, 2 ," 150,000 "," 110,000 "," 225,000 "," 220,000 "
ORD01046,2024-09-18 00:00:00,Product_A,West,Customer_20, 17 ," 150,000 "," 110,000 "," 1,912,500 "," 1,870,000 "
ORD00371,2024-11-15 00:00:00,Product_A,North,Customer_20, 18 ," 150,000 "," 110,000 "," 1,350,000 "," 1,980,000 "
ORD01999,2023-01-12 00:00:00,Product_D,South,Customer_21, 8 ," 120,000 "," 75,000 "," 864,000 "," 600,000 "
ORD00109,2023-01-28 00:00:00,Product_D,East,Customer_21, 13 ," 120,000 "," 75,000 "," 1,404,000 "," 975,000 "
ORD00409,2023-04-16 00:00:00,Product_D,North,Customer_21, 14 ," 120,000 "," 75,000 "," 1,428,000 "," 1,050,000 "
ORD01750,2023-11-10 00:00:00,Product_D,West,Customer_21, 18 ," 120,000 "," 75,000 "," 1,728,000 "," 1,350,000 "
ORD00464,2024-03-17 00:00:00,Product_D,West,Customer_21, 5 ," 120,000 "," 75,000 "," 600,000 "," 375,000 "
ORD01531,2024-07-24 00:00:00,Product_D,West,Customer_21, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00288,2024-08-02 00:00:00,Product_D,East,Customer_21, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD01851,2024-08-14 00:00:00,Product_D,North,Customer_21, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD00271,2024-09-19 00:00:00,Product_D,South,Customer_21, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00174,2024-10-10 00:00:00,Product_D,East,Customer_21, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00722,2024-11-15 00:00:00,Product_D,North,Customer_21, 6 ," 120,000 "," 75,000 "," 720,000 "," 450,000 "
ORD01306,2023-07-20 00:00:00,Product_C,South,Customer_21, 6 ," 90,000 "," 50,000 "," 405,000 "," 300,000 "
ORD00449,2023-08-06 00:00:00,Product_C,West,Customer_21, 2 ," 90,000 "," 50,000 "," 135,000 "," 100,000 "
ORD00396,2023-09-21 00:00:00,Product_C,South,Customer_21, 7 ," 90,000 "," 50,000 "," 567,000 "," 350,000 "
ORD01663,2023-12-15 00:00:00,Product_C,North,Customer_21, 18 ," 90,000 "," 50,000 "," 1,458,000 "," 900,000 "
ORD00750,2024-02-26 00:00:00,Product_C,West,Customer_21, 6 ," 90,000 "," 50,000 "," 486,000 "," 300,000 "
ORD00966,2024-08-10 00:00:00,Product_C,North,Customer_21, 2 ," 90,000 "," 50,000 "," 90,000 "," 100,000 "
ORD01350,2024-10-16 00:00:00,Product_C,East,Customer_21, 11 ," 90,000 "," 50,000 "," 495,000 "," 550,000 "
ORD00812,2023-05-01 00:00:00,Product_B,West,Customer_21, 11 ," 300,000 "," 90,000 "," 2,904,000 "," 990,000 "
ORD01598,2023-09-27 00:00:00,Product_B,East,Customer_21, 14 ," 300,000 "," 90,000 "," 3,696,000 "," 1,260,000 "
ORD00679,2024-06-30 00:00:00,Product_B,East,Customer_21, 9 ," 300,000 "," 90,000 "," 1,890,000 "," 810,000 "
ORD00678,2024-07-11 00:00:00,Product_B,East,Customer_21, 15 ," 300,000 "," 90,000 "," 4,500,000 "," 1,350,000 "
ORD00932,2024-07-12 00:00:00,Product_B,South,Customer_21, 10 ," 300,000 "," 90,000 "," 3,000,000 "," 900,000 "
ORD00383,2024-07-28 00:00:00,Product_B,South,Customer_21, 19 ," 300,000 "," 90,000 "," 5,700,000 "," 1,710,000 "
ORD01510,2024-08-15 00:00:00,Product_B,East,Customer_21, 5 ," 300,000 "," 90,000 "," 1,500,000 "," 450,000 "
ORD00225,2024-08-31 00:00:00,Product_B,East,Customer_21, 2 ," 300,000 "," 90,000 "," 600,000 "," 180,000 "
ORD01272,2024-09-25 00:00:00,Product_B,North,Customer_21, 5 ," 300,000 "," 90,000 "," 1,500,000 "," 450,000 "
ORD00833,2023-03-19 00:00:00,Product_A,North,Customer_21, 7 ," 150,000 "," 110,000 "," 945,000 "," 770,000 "
ORD01863,2023-04-17 00:00:00,Product_A,West,Customer_21, 9 ," 150,000 "," 110,000 "," 1,215,000 "," 990,000 "
ORD00227,2023-05-04 00:00:00,Product_A,East,Customer_21, 14 ," 150,000 "," 110,000 "," 1,890,000 "," 1,540,000 "
ORD01492,2023-06-19 00:00:00,Product_A,East,Customer_21, 11 ," 150,000 "," 110,000 "," 1,485,000 "," 1,210,000 "
ORD00388,2024-07-23 00:00:00,Product_A,West,Customer_21, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD01948,2024-07-28 00:00:00,Product_A,South,Customer_21, 8 ," 150,000 "," 110,000 "," 900,000 "," 880,000 "
ORD00272,2024-08-09 00:00:00,Product_A,North,Customer_21, 3 ," 150,000 "," 110,000 "," 337,500 "," 330,000 "
ORD01489,2024-10-10 00:00:00,Product_A,South,Customer_21, 17 ," 150,000 "," 110,000 "," 1,912,500 "," 1,870,000 "
ORD00276,2023-04-14 00:00:00,Product_D,East,Customer_22, 7 ," 120,000 "," 75,000 "," 714,000 "," 525,000 "
ORD01179,2023-08-27 00:00:00,Product_D,South,Customer_22, 10 ," 120,000 "," 75,000 "," 1,020,000 "," 750,000 "
ORD00680,2023-09-10 00:00:00,Product_D,South,Customer_22, 15 ," 120,000 "," 75,000 "," 1,440,000 "," 1,125,000 "
ORD00387,2023-11-10 00:00:00,Product_D,West,Customer_22, 2 ," 120,000 "," 75,000 "," 192,000 "," 150,000 "
ORD00774,2024-03-25 00:00:00,Product_D,North,Customer_22, 7 ," 120,000 "," 75,000 "," 840,000 "," 525,000 "
ORD01488,2024-06-24 00:00:00,Product_D,North,Customer_22, 15 ," 120,000 "," 75,000 "," 1,800,000 "," 1,125,000 "
ORD01368,2024-08-16 00:00:00,Product_D,West,Customer_22, 16 ," 120,000 "," 75,000 "," 1,920,000 "," 1,200,000 "
ORD00947,2023-01-13 00:00:00,Product_C,South,Customer_22, 3 ," 90,000 "," 50,000 "," 202,500 "," 150,000 "
ORD00630,2023-02-27 00:00:00,Product_C,West,Customer_22, 6 ," 90,000 "," 50,000 "," 405,000 "," 300,000 "
ORD01991,2023-03-26 00:00:00,Product_C,West,Customer_22, 6 ," 90,000 "," 50,000 "," 405,000 "," 300,000 "
ORD01757,2023-03-28 00:00:00,Product_C,East,Customer_22, 8 ," 90,000 "," 50,000 "," 540,000 "," 400,000 "
ORD01071,2023-05-07 00:00:00,Product_C,North,Customer_22, 3 ," 90,000 "," 50,000 "," 202,500 "," 150,000 "
ORD01256,2023-06-02 00:00:00,Product_C,East,Customer_22, 19 ," 90,000 "," 50,000 "," 1,282,500 "," 950,000 "
ORD00063,2023-07-25 00:00:00,Product_C,North,Customer_22, 2 ," 90,000 "," 50,000 "," 135,000 "," 100,000 "
ORD00177,2023-08-13 00:00:00,Product_C,East,Customer_22, 16 ," 90,000 "," 50,000 "," 1,080,000 "," 800,000 "
ORD01940,2023-10-14 00:00:00,Product_C,West,Customer_22, 12 ," 90,000 "," 50,000 "," 972,000 "," 600,000 "
ORD01972,2023-11-27 00:00:00,Product_C,North,Customer_22, 14 ," 90,000 "," 50,000 "," 1,134,000 "," 700,000 "
ORD01016,2024-04-22 00:00:00,Product_C,North,Customer_22, 3 ," 90,000 "," 50,000 "," 243,000 "," 150,000 "
ORD00759,2024-04-25 00:00:00,Product_C,West,Customer_22, 5 ," 90,000 "," 50,000 "," 405,000 "," 250,000 "
ORD01885,2024-04-29 00:00:00,Product_C,West,Customer_22, 13 ," 90,000 "," 50,000 "," 1,053,000 "," 650,000 "
ORD00467,2024-05-30 00:00:00,Product_C,East,Customer_22, 11 ," 90,000 "," 50,000 "," 891,000 "," 550,000 "
ORD01968,2024-08-16 00:00:00,Product_C,North,Customer_22, 2 ," 90,000 "," 50,000 "," 90,000 "," 100,000 "
ORD00412,2024-10-18 00:00:00,Product_C,East,Customer_22, 10 ," 90,000 "," 50,000 "," 450,000 "," 500,000 "
ORD00942,2024-11-20 00:00:00,Product_C,East,Customer_22, 17 ," 90,000 "," 50,000 "," 765,000 "," 850,000 "
ORD00795,2023-01-05 00:00:00,Product_B,North,Customer_22, 4 ," 300,000 "," 90,000 "," 480,000 "," 360,000 "
ORD01886,2023-02-28 00:00:00,Product_B,South,Customer_22, 13 ," 300,000 "," 90,000 "," 1,560,000 "," 1,170,000 "
ORD01479,2023-03-30 00:00:00,Product_B,East,Customer_22, 17 ," 300,000 "," 90,000 "," 2,040,000 "," 1,530,000 "
ORD01458,2023-08-14 00:00:00,Product_B,East,Customer_22, 13 ," 300,000 "," 90,000 "," 3,432,000 "," 1,170,000 "
ORD00456,2023-09-11 00:00:00,Product_B,West,Customer_22, 11 ," 300,000 "," 90,000 "," 2,904,000 "," 990,000 "
ORD00056,2023-12-06 00:00:00,Product_B,South,Customer_22, 16 ," 300,000 "," 90,000 "," 4,224,000 "," 1,440,000 "
ORD01691,2024-06-27 00:00:00,Product_B,East,Customer_22, 2 ," 300,000 "," 90,000 "," 420,000 "," 180,000 "
ORD00891,2024-08-04 00:00:00,Product_B,West,Customer_22, 13 ," 300,000 "," 90,000 "," 3,900,000 "," 1,170,000 "
ORD01852,2024-08-27 00:00:00,Product_B,West,Customer_22, 16 ," 300,000 "," 90,000 "," 4,800,000 "," 1,440,000 "
ORD00088,2023-02-10 00:00:00,Product_A,East,Customer_22, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD01317,2023-02-11 00:00:00,Product_A,West,Customer_22, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD01075,2023-02-20 00:00:00,Product_A,North,Customer_22, 1 ," 150,000 "," 110,000 "," 135,000 "," 110,000 "
ORD01887,2023-06-10 00:00:00,Product_A,North,Customer_22, 5 ," 150,000 "," 110,000 "," 675,000 "," 550,000 "
ORD01236,2023-12-25 00:00:00,Product_A,East,Customer_22, 17 ," 150,000 "," 110,000 "," 1,912,500 "," 1,870,000 "
ORD00627,2024-02-13 00:00:00,Product_A,South,Customer_22, 13 ," 150,000 "," 110,000 "," 1,462,500 "," 1,430,000 "
ORD01300,2024-04-11 00:00:00,Product_A,South,Customer_22, 6 ," 150,000 "," 110,000 "," 675,000 "," 660,000 "
ORD00155,2024-07-09 00:00:00,Product_A,East,Customer_22, 10 ," 150,000 "," 110,000 "," 1,125,000 "," 1,100,000 "
ORD00498,2024-08-24 00:00:00,Product_A,East,Customer_22, 10 ," 150,000 "," 110,000 "," 1,125,000 "," 1,100,000 "
ORD00303,2024-10-31 00:00:00,Product_A,North,Customer_22, 8 ," 150,000 "," 110,000 "," 900,000 "," 880,000 "
ORD00633,2024-11-02 00:00:00,Product_A,South,Customer_22, 17 ," 150,000 "," 110,000 "," 1,912,500 "," 1,870,000 "
ORD00977,2023-01-05 00:00:00,Product_D,West,Customer_23, 19 ," 120,000 "," 75,000 "," 2,052,000 "," 1,425,000 "
ORD01507,2023-02-06 00:00:00,Product_D,North,Customer_23, 19 ," 120,000 "," 75,000 "," 2,052,000 "," 1,425,000 "
ORD00237,2023-05-28 00:00:00,Product_D,North,Customer_23, 19 ," 120,000 "," 75,000 "," 1,938,000 "," 1,425,000 "
ORD01733,2023-08-11 00:00:00,Product_D,West,Customer_23, 7 ," 120,000 "," 75,000 "," 714,000 "," 525,000 "
ORD00600,2023-09-09 00:00:00,Product_D,West,Customer_23, 4 ," 120,000 "," 75,000 "," 384,000 "," 300,000 "
ORD00648,2023-11-01 00:00:00,Product_D,East,Customer_23, 17 ," 120,000 "," 75,000 "," 1,632,000 "," 1,275,000 "
ORD01175,2023-11-09 00:00:00,Product_D,West,Customer_23, 18 ," 120,000 "," 75,000 "," 1,728,000 "," 1,350,000 "
ORD01913,2023-12-02 00:00:00,Product_D,East,Customer_23, 16 ," 120,000 "," 75,000 "," 1,536,000 "," 1,200,000 "
ORD01538,2023-12-22 00:00:00,Product_D,West,Customer_23, 6 ," 120,000 "," 75,000 "," 576,000 "," 450,000 "
ORD01929,2024-03-02 00:00:00,Product_D,South,Customer_23, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00079,2024-04-06 00:00:00,Product_D,West,Customer_23, 2 ," 120,000 "," 75,000 "," 240,000 "," 150,000 "
ORD00592,2024-05-14 00:00:00,Product_D,North,Customer_23, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD00368,2024-06-08 00:00:00,Product_D,East,Customer_23, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD00792,2024-09-25 00:00:00,Product_D,North,Customer_23, 12 ," 120,000 "," 75,000 "," 1,440,000 "," 900,000 "
ORD01777,2024-10-04 00:00:00,Product_D,West,Customer_23, 11 ," 120,000 "," 75,000 "," 1,320,000 "," 825,000 "
ORD01664,2024-11-23 00:00:00,Product_D,West,Customer_23, 12 ," 120,000 "," 75,000 "," 1,440,000 "," 900,000 "
ORD01512,2023-02-09 00:00:00,Product_C,South,Customer_23, 4 ," 90,000 "," 50,000 "," 270,000 "," 200,000 "
ORD00198,2023-03-22 00:00:00,Product_C,North,Customer_23, 12 ," 90,000 "," 50,000 "," 810,000 "," 600,000 "
ORD01026,2023-07-15 00:00:00,Product_C,North,Customer_23, 1 ," 90,000 "," 50,000 "," 67,500 "," 50,000 "
ORD01143,2023-10-12 00:00:00,Product_C,North,Customer_23, 17 ," 90,000 "," 50,000 "," 1,377,000 "," 850,000 "
ORD00373,2023-11-17 00:00:00,Product_C,South,Customer_23, 19 ," 90,000 "," 50,000 "," 1,539,000 "," 950,000 "
ORD00768,2024-02-05 00:00:00,Product_C,East,Customer_23, 17 ," 90,000 "," 50,000 "," 1,377,000 "," 850,000 "
ORD00734,2024-03-13 00:00:00,Product_C,South,Customer_23, 12 ," 90,000 "," 50,000 "," 972,000 "," 600,000 "
ORD01084,2024-09-13 00:00:00,Product_C,North,Customer_23, 4 ," 90,000 "," 50,000 "," 180,000 "," 200,000 "
ORD00992,2024-09-28 00:00:00,Product_C,North,Customer_23, 16 ," 90,000 "," 50,000 "," 720,000 "," 800,000 "
ORD00062,2023-02-04 00:00:00,Product_B,North,Customer_23, 3 ," 300,000 "," 90,000 "," 360,000 "," 270,000 "
ORD01987,2023-04-12 00:00:00,Product_B,West,Customer_23, 4 ," 300,000 "," 90,000 "," 1,056,000 "," 360,000 "
ORD01478,2023-04-30 00:00:00,Product_B,West,Customer_23, 18 ," 300,000 "," 90,000 "," 4,752,000 "," 1,620,000 "
ORD01320,2023-05-11 00:00:00,Product_B,East,Customer_23, 19 ," 300,000 "," 90,000 "," 5,016,000 "," 1,710,000 "
ORD01248,2023-05-26 00:00:00,Product_B,East,Customer_23, 14 ," 300,000 "," 90,000 "," 3,696,000 "," 1,260,000 "
ORD00641,2023-08-15 00:00:00,Product_B,South,Customer_23, 10 ," 300,000 "," 90,000 "," 2,640,000 "," 900,000 "
ORD00960,2023-11-14 00:00:00,Product_B,North,Customer_23, 5 ," 300,000 "," 90,000 "," 1,320,000 "," 450,000 "
ORD01498,2024-01-30 00:00:00,Product_B,North,Customer_23, 18 ," 300,000 "," 90,000 "," 3,780,000 "," 1,620,000 "
ORD01391,2024-02-01 00:00:00,Product_B,East,Customer_23, 10 ," 300,000 "," 90,000 "," 2,100,000 "," 900,000 "
ORD00274,2024-02-24 00:00:00,Product_B,West,Customer_23, 1 ," 300,000 "," 90,000 "," 210,000 "," 90,000 "
ORD01659,2024-11-16 00:00:00,Product_B,West,Customer_23, 15 ," 300,000 "," 90,000 "," 4,500,000 "," 1,350,000 "
ORD01501,2023-02-07 00:00:00,Product_A,West,Customer_23, 7 ," 150,000 "," 110,000 "," 945,000 "," 770,000 "
ORD01354,2023-02-16 00:00:00,Product_A,North,Customer_23, 18 ," 150,000 "," 110,000 "," 2,430,000 "," 1,980,000 "
ORD00500,2023-04-25 00:00:00,Product_A,South,Customer_23, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD01004,2023-07-17 00:00:00,Product_A,East,Customer_23, 5 ," 150,000 "," 110,000 "," 675,000 "," 550,000 "
ORD01459,2023-08-06 00:00:00,Product_A,South,Customer_23, 10 ," 150,000 "," 110,000 "," 1,350,000 "," 1,100,000 "
ORD01497,2023-09-18 00:00:00,Product_A,West,Customer_23, 13 ," 150,000 "," 110,000 "," 1,755,000 "," 1,430,000 "
ORD01801,2023-12-01 00:00:00,Product_A,West,Customer_23, 17 ," 150,000 "," 110,000 "," 1,912,500 "," 1,870,000 "
ORD00375,2024-02-04 00:00:00,Product_A,West,Customer_23, 1 ," 150,000 "," 110,000 "," 112,500 "," 110,000 "
ORD01145,2024-03-04 00:00:00,Product_A,South,Customer_23, 10 ," 150,000 "," 110,000 "," 1,125,000 "," 1,100,000 "
ORD00039,2024-07-16 00:00:00,Product_A,South,Customer_23, 6 ," 150,000 "," 110,000 "," 675,000 "," 660,000 "
ORD00654,2024-07-19 00:00:00,Product_A,North,Customer_23, 7 ," 150,000 "," 110,000 "," 787,500 "," 770,000 "
ORD01580,2024-07-25 00:00:00,Product_A,East,Customer_23, 5 ," 150,000 "," 110,000 "," 562,500 "," 550,000 "
ORD00414,2024-08-26 00:00:00,Product_A,East,Customer_23, 8 ," 150,000 "," 110,000 "," 900,000 "," 880,000 "
ORD00405,2024-10-17 00:00:00,Product_A,South,Customer_23, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD00821,2023-01-26 00:00:00,Product_D,East,Customer_24, 13 ," 120,000 "," 75,000 "," 1,404,000 "," 975,000 "
ORD00339,2023-04-09 00:00:00,Product_D,West,Customer_24, 10 ," 120,000 "," 75,000 "," 1,020,000 "," 750,000 "
ORD01031,2023-04-28 00:00:00,Product_D,South,Customer_24, 9 ," 120,000 "," 75,000 "," 918,000 "," 675,000 "
ORD00193,2024-01-21 00:00:00,Product_D,East,Customer_24, 11 ," 120,000 "," 75,000 "," 1,056,000 "," 825,000 "
ORD01561,2024-06-08 00:00:00,Product_D,North,Customer_24, 18 ," 120,000 "," 75,000 "," 2,160,000 "," 1,350,000 "
ORD01800,2024-07-31 00:00:00,Product_D,East,Customer_24, 3 ," 120,000 "," 75,000 "," 360,000 "," 225,000 "
ORD01964,2024-09-05 00:00:00,Product_D,East,Customer_24, 11 ," 120,000 "," 75,000 "," 1,320,000 "," 825,000 "
ORD01130,2024-09-21 00:00:00,Product_D,North,Customer_24, 19 ," 120,000 "," 75,000 "," 2,280,000 "," 1,425,000 "
ORD00286,2024-11-11 00:00:00,Product_D,West,Customer_24, 2 ," 120,000 "," 75,000 "," 240,000 "," 150,000 "
ORD01208,2023-03-23 00:00:00,Product_C,West,Customer_24, 13 ," 90,000 "," 50,000 "," 877,500 "," 650,000 "
ORD00938,2023-05-19 00:00:00,Product_C,West,Customer_24, 10 ," 90,000 "," 50,000 "," 675,000 "," 500,000 "
